Date,Average Wind Speed,Precipitation,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
2010-01-01,11.86,0,18,9,18.1,23,,,,,,,
2010-01-02,12.3,0,16,2,19.9,23.9,1,,,,1,,
2010-01-03,10.29,0,18,1,18.1,23.9,,,,,,,
2010-01-04,11.63,0,18,8,18.1,23.9,,,,,1,,
2010-01-05,10.96,0,18,8,17,23,,,,,1,,
2010-01-06,4.25,0,23,11,13,15,,,,,1,,
2010-01-07,7.83,0.14,25,9,19.9,28,1,1,,,1,,
2010-01-08,8.95,0,25,10,16.1,21,,,,,1,,
2010-01-09,7.38,0,19,9,15,18.1,,,,,,,
2010-01-10,4.92,0,20,6,15,21.9,,,,,,,
2010-01-11,10.29,0,25,16,16.1,21,1,,,,1,,
2010-01-12,4.25,0,30,14,12.1,15,1,,,,1,,
2010-01-13,5.59,0,39,11,18.1,23,1,,,,1,,
2010-01-14,4.92,0,44,23,15,19.9,,,,,,,
2010-01-15,3.13,0,41,34,8.9,14.1,1,,,,1,,
2010-01-16,2.24,0,39,31,10.1,18.1,1,1,,,1,,
2010-01-17,6.49,0,36,27,13,16.1,1,1,,,,,
2010-01-18,4.92,0,33,27,12.1,14.1,1,1,,,,,
2010-01-19,2.46,0,36,29,8.1,12.1,1,1,,,,,
2010-01-20,10.74,0.03,34,27,19.9,23.9,,,,,1,,
2010-01-21,9.17,0.57,38,32,18.1,25.1,1,,,,,,
2010-01-22,6.04,0.02,39,34,10.1,14.1,1,,,,,,
2010-01-23,8.5,0,49,36,17,25.1,1,,,,1,,
2010-01-24,11.18,0.39,55,37,19.9,32,1,,,,,,
2010-01-25,10.29,0.06,37,25,25.1,36.9,1,1,,,,,
2010-01-26,11.41,0.01,25,18,23.9,35.1,,,,,,,
2010-01-27,6.93,0.02,32,16,13,16.1,1,,,,,,
2010-01-28,11.63,0,33,9,25.1,32,1,,,,,,
2010-01-29,6.49,0,19,9,15,21,,,,,,,
2010-01-30,8.05,0,26,15,14.1,18.1,,,,,,,
2010-01-31,3.36,0,29,10,13,17,,,,,,,
2010-02-01,1.79,0,36,17,6.9,10.1,,,,,,,
2010-02-02,4.92,0,38,30,14.1,19.9,,,,,1,,
2010-02-03,4.92,0,32,23,15,18.1,1,,,,1,,
2010-02-04,6.04,0,38,22,14.1,16.1,1,,,,1,,
2010-02-05,12.08,0.28,35,30,23.9,36,1,1,,,1,,1
2010-02-06,12.08,0.02,30,17,23,36.9,1,,,,,,1
2010-02-07,2.24,0,28,9,8.1,12.1,1,,,,,,
2010-02-08,4.7,0,27,9,13,16.1,1,,,,1,,
2010-02-09,7.61,0.13,28,11,21.9,30,1,,,,1,,
2010-02-10,15.66,0.02,26,11,29.1,38,1,,,,1,,
2010-02-11,5.59,0,27,14,14.1,16.1,,,,,,,
2010-02-12,2.24,0,30,5,8.1,10.1,1,1,,,1,,
2010-02-13,6.26,0,28,12,21,25.1,1,1,,,1,,
2010-02-14,2.46,0,31,8,10.1,14.1,1,,,,1,,
2010-02-15,10.07,0.11,26,21,17,21.9,1,,,,1,,
2010-02-16,10.07,0,26,21,19.9,25.1,1,,,,1,,
2010-02-17,8.5,0,30,16,15,21,,,,,,,
2010-02-18,6.49,0,35,22,14.1,21,,,,,,,
2010-02-19,2.01,0,39,11,8.1,10.1,1,,,,1,,
2010-02-20,3.13,0.05,39,27,12.1,14.1,1,,,,1,,
2010-02-21,3.36,0.16,39,34,8.1,12.1,1,,,,1,,
2010-02-22,7.38,0.16,37,32,17,21,1,1,,,,,
2010-02-23,7.38,0,33,26,14.1,17,1,,,,1,,
2010-02-24,8.72,0.01,27,20,18.1,23,1,,,,1,,
2010-02-25,12.3,0,33,21,23,30,1,,,,1,,
2010-02-26,16.11,0,34,19,23.9,32,,,,,,,
2010-02-27,10.51,0.01,33,25,18.1,23.9,1,,,,,,
2010-02-28,7.38,0.01,37,31,14.1,19.9,1,,,,,,
2010-03-01,5.59,0,39,30,12.1,15,,,,,,,
2010-03-02,8.05,0,41,29,15,19.9,,,,,,,
2010-03-03,7.61,0,37,27,15,19.9,1,,,,,,
2010-03-04,4.7,0,44,23,13,16.1,1,,,,1,,
2010-03-05,3.8,0,46,24,10.1,14.1,,,,,,,
2010-03-06,1.79,0,49,21,8.1,10.1,1,,,,1,,
2010-03-07,3.13,0.1,55,23,12.1,16.1,1,,,,1,,
2010-03-08,1.79,0,59,31,8.1,12.1,1,1,,,1,,
2010-03-09,4.92,0.02,61,34,14.1,19.9,1,,,,1,,
2010-03-10,7.16,0.02,71,49,15,21.9,,,,,1,,
2010-03-11,8.72,0.13,64,51,19.9,25.9,1,,1,,,,
2010-03-12,4.25,0.24,56,43,16.1,23.9,1,1,1,,1,,
2010-03-13,5.82,0.65,51,42,12.1,16.1,1,,,,,,
2010-03-14,10.96,0.05,46,38,19.9,25.1,1,,,,,,
2010-03-15,7.61,0,46,41,15,18.1,,,,,,,
2010-03-16,4.92,0,61,35,12.1,19.9,1,,,,1,,
2010-03-17,4.47,0,63,34,13,21,,,,,,,
2010-03-18,5.82,0,64,37,16.1,19.9,,,,,,,
2010-03-19,4.25,0,66,37,17,21.9,,,,,,,
2010-03-20,5.37,0,68,39,16.1,23,1,,,,1,,
2010-03-21,10.51,0.01,53,39,19.9,30,,,,,,,
2010-03-22,8.5,0.75,44,39,21,31.1,1,,,,,,
2010-03-23,4.25,0,59,33,14.1,18.1,1,1,,,,,
2010-03-24,2.91,0,65,37,10.1,14.1,,,,,,,
2010-03-25,10.51,0.64,56,36,23.9,35.1,1,,,,1,,
2010-03-26,8.5,0,45,29,19.9,30,,,,,,,
2010-03-27,8.5,0,57,30,17,25.1,,,,,,,
2010-03-28,8.05,0.75,52,39,21.9,28,1,,,,,,
2010-03-29,8.72,0,54,36,17,23,,,,,,,
2010-03-30,2.68,0,61,32,10.1,16.1,1,1,,,1,,
2010-03-31,7.38,0,79,40,19.9,28,,,,,,,
2010-04-01,7.83,0,82,53,19.9,25.1,,,,,,,
2010-04-02,7.83,0,80,59,18.1,29.1,,,,,,,
2010-04-03,6.26,0.2,69,46,25.9,33.1,1,,,,,,
2010-04-04,7.61,0.04,75,43,18.1,23.9,1,,,,,,
2010-04-05,7.38,0.36,78,63,25.9,36.9,1,,1,,1,,
2010-04-06,12.75,0,83,63,23.9,38,,,,,,,
2010-04-07,10.96,1,73,55,21,32,1,,1,,,,
2010-04-08,11.41,0.03,55,37,25.1,32,,,,,,,
2010-04-09,8.05,0,56,35,19.9,25.9,,,,,,,
2010-04-10,6.04,0,70,35,16.1,23.9,,,,,,,
2010-04-11,2.68,0,75,45,10.1,15,,,,,1,,
2010-04-12,6.49,0,73,51,16.1,21.9,,,,,,,
2010-04-13,4.7,0,80,49,14.1,18.1,,,,,,,
2010-04-14,3.8,0,82,51,8.9,14.1,,,,,,,
2010-04-15,5.37,0,82,52,16.1,23.9,1,,,,1,,
2010-04-16,11.18,0,74,50,23,32,,,,,,,
2010-04-17,9.62,0,59,39,23.9,33.1,,,,,,,
2010-04-18,6.93,0,61,37,14.1,19.9,,,,,,,
2010-04-19,4.47,0,63,40,14.1,18.1,,,,,,,
2010-04-20,2.24,0,67,44,10.1,14.1,,,,,,,
2010-04-21,1.79,0,71,41,10.1,18.1,,,,,,,
2010-04-22,3.36,0,72,44,18.1,23.9,,,,,,,
2010-04-23,5.14,0.14,61,55,15,18.1,1,,,,1,,
2010-04-24,9.17,0.24,70,58,25.1,36,1,,,,1,,
2010-04-25,9.17,0.8,60,54,19.9,28,1,,1,,,,
2010-04-26,10.51,0,64,47,21,25.1,1,,,,,,
2010-04-27,8.28,0,58,42,16.1,23.9,,,,,,,
2010-04-28,2.91,0,63,34,10.1,14.1,,,,,,,
2010-04-29,8.72,0,76,42,21,31.1,,,,,,,
2010-04-30,10.51,0,79,64,23,31.1,,,,,,,
2010-05-01,7.16,0.35,74,63,18.1,31.1,1,,1,,1,,
2010-05-02,6.04,0.39,74,63,15,23.9,1,,,,,,
2010-05-03,6.26,0.21,75,53,30,40.9,1,,1,,,,
2010-05-04,3.58,0.01,76,53,13,21,1,,,,,,
2010-05-05,6.93,0,82,54,21,30,,,1,,,,
2010-05-06,3.13,0,72,49,12.1,21,,,,,1,,
2010-05-07,11.63,0.37,82,53,32,45,1,,1,,,,
2010-05-08,17,0,53,44,29.1,40.9,,,,,,,
2010-05-09,5.82,0,59,39,14.1,16.1,,,,,,,
2010-05-10,6.71,0.15,61,38,15,21,,,,,,,
2010-05-11,11.18,0.5,76,49,21.9,32,1,,1,,,,
2010-05-12,4.92,0.35,69,54,14.1,18.1,1,,1,,1,,
2010-05-13,11.41,0.14,81,59,23.9,35.1,1,,1,,1,,
2010-05-14,7.61,0.09,72,57,16.1,21.9,1,,1,,,,
2010-05-15,3.8,0,68,52,12.1,16.1,,,,,,,
2010-05-16,7.61,0.01,63,58,15,19.9,,,,,,,
2010-05-17,5.82,0.43,58,52,12.1,15,1,,,,,,
2010-05-18,6.49,0.03,59,54,13,16.1,1,,,,1,,
2010-05-19,4.7,0,62,52,12.1,16.1,1,,,,,,
2010-05-20,6.49,0.55,70,49,17,23.9,1,1,,,1,,
2010-05-21,5.82,0.16,71,60,14.1,18.1,1,,,,,,
2010-05-22,3.58,0,78,58,14.1,19.9,1,,,,,,
2010-05-23,3.13,0,87,57,10.1,15,1,,,,,,
2010-05-24,4.47,0,88,67,15,21.9,1,,,,1,,
2010-05-25,3.13,0,86,65,12.1,18.1,,,,,,,
2010-05-26,2.01,0.02,89,66,12.1,13,1,,1,,,,
2010-05-27,6.49,0.04,88,68,18.1,21.9,1,,1,,1,,
2010-05-28,5.14,0,87,63,10.1,21,,,,,,,
2010-05-29,4.92,0,88,65,12.1,17,,,,,,,
2010-05-30,2.91,0,89,64,12.1,14.1,,,,,,,
2010-05-31,6.26,0.26,85,66,23.9,35.1,1,,1,,1,,
2010-06-01,2.91,0,83,66,8.9,13,1,,,,1,,
2010-06-02,5.59,0.2,82,66,29.1,36.9,1,,1,,1,,
2010-06-03,3.36,0.51,81,67,13,19.9,1,,1,,,,
2010-06-04,4.92,0.07,86,66,15,21.9,1,,,,1,,
2010-06-05,8.05,0.05,85,74,18.1,29.1,1,,,,1,,
2010-06-06,12.3,0.02,78,62,29.1,36.9,1,,1,,,,
2010-06-07,4.92,0.01,77,59,12.1,14.1,,,,,,,
2010-06-08,4.92,0,75,65,12.1,19.9,,,,,,,
2010-06-09,6.04,0,82,69,17,21,1,,1,,,,
2010-06-10,3.58,0,85,64,10.1,14.1,,,,,,,
2010-06-11,6.04,0,89,70,29.1,42.9,1,,1,,,,
2010-06-12,7.16,,88,71,35.1,48.1,1,1,1,,1,,
2010-06-13,6.04,0.42,85,70,33.1,46.1,1,,1,,,,
2010-06-14,3.8,1.21,86,70,25.9,33.1,1,1,1,,1,,
2010-06-15,4.03,0.62,86,68,31.1,38,1,,1,,1,,
2010-06-16,6.93,0,81,69,17,21.9,,,,,,,
2010-06-17,2.24,0,85,64,8.1,12.1,,,,,,,
2010-06-18,6.04,0.6,90,66,29.1,38.9,1,,1,,,,1
2010-06-19,6.04,0.51,86,67,35.1,42.9,1,,1,,,,1
2010-06-20,3.36,0,90,70,10.1,18.1,,,,,,,1
2010-06-21,6.04,1.92,84,69,46.1,55.9,1,,1,,1,,1
2010-06-22,4.7,1.67,83,67,28,38.9,1,,1,,,,
2010-06-23,6.71,0,91,71,29.1,36.9,1,,,,1,,1
2010-06-24,7.83,0.03,81,69,16.1,21.9,,,,,,,1
2010-06-25,2.01,0,86,62,8.1,14.1,,,,,,,
2010-06-26,4.47,0,91,66,15,21.9,,,,,,,
2010-06-27,8.05,1.49,88,73,32,44.1,1,,1,,1,,
2010-06-28,8.28,0.05,85,71,21,28,1,,,,,,
2010-06-29,6.26,0,78,64,13,16.1,,,,,,,
2010-06-30,4.47,0,77,56,12.1,18.1,,,,,,,
2010-07-01,3.8,0,78,57,12.1,17,,,,,,,
2010-07-02,4.92,0,80,57,14.1,18.1,,,,,,,
2010-07-03,3.13,0,86,57,13,25.1,,,,,1,,
2010-07-04,4.47,0,90,67,14.1,19.9,1,,,,1,,
2010-07-05,4.47,0,88,72,14.1,19.9,1,,,,1,,
2010-07-06,3.58,0,91,67,14.1,17,1,,,,1,,
2010-07-07,2.24,0,92,71,8.9,15,1,,,,1,,
2010-07-08,2.24,0.38,92,74,17,25.9,1,,1,,1,,
2010-07-09,5.82,0.27,85,73,14.1,18.1,1,,1,,,,
2010-07-10,4.47,0,86,67,12.1,17,,,,,,,
2010-07-11,2.01,0,86,66,10.1,14.1,,,,,,,
2010-07-12,3.8,0.39,86,69,14.1,25.9,1,,1,,1,,
2010-07-13,2.24,0.09,82,70,16.1,21.9,1,,1,,1,,
2010-07-14,2.01,0.01,90,69,8.1,13,1,,,,,,
2010-07-15,4.92,0.42,92,73,30,38.9,1,,1,,1,,
2010-07-16,3.8,0.01,89,72,8.1,10.1,1,,,,,,
2010-07-17,4.92,0,90,71,16.1,25.1,,,1,,1,,
2010-07-18,4.92,1.02,84,68,28,38.9,1,,1,,1,,
2010-07-19,5.37,0.02,87,72,15,19.9,1,,,,,,
2010-07-20,4.47,1.32,81,69,18.1,25.1,1,1,,,,,
2010-07-21,2.46,0.31,87,71,12.1,16.1,1,,,,,,
2010-07-22,3.8,0.46,88,72,16.1,23.9,1,,1,,1,,
2010-07-23,7.61,0,92,78,16.1,23.9,,,1,,,,
2010-07-24,8.05,0,92,77,18.1,23.9,,,,,,,
2010-07-25,5.82,0.4,87,72,16.1,21.9,1,,1,,,,
2010-07-26,3.8,0,86,69,12.1,17,,,,,,,
2010-07-27,1.12,0,90,70,6.9,10.1,,,,,,,
2010-07-28,6.04,1.21,91,73,19.9,23.9,1,,1,,1,,
2010-07-29,6.04,0.01,85,70,14.1,21,1,,1,,,,
2010-07-30,3.58,0,82,67,10.1,23.9,,,,,,,
2010-07-31,4.7,0,78,70,14.1,19.9,,,,,,,
2010-08-01,4.25,0,84,66,10.1,14.1,1,,,,1,,
2010-08-02,2.01,0,88,68,8.9,12.1,1,,,,1,,
2010-08-03,4.7,0.1,92,73,19.9,25.1,1,,1,,1,,
2010-08-04,5.82,0.07,96,74,28,40,1,,1,,1,,
2010-08-05,5.82,0.01,87,72,15,21,1,,1,,1,,
2010-08-06,5.59,0,82,66,14.1,21,,,,,,,
2010-08-07,1.34,0,84,63,10.1,13,1,,,,1,,
2010-08-08,2.68,0,87,64,10.1,14.1,1,,,,1,,
2010-08-09,2.46,0,93,70,8.9,13,1,,,,1,,
2010-08-10,2.01,0,95,77,8.9,13,,,,,1,,
2010-08-11,4.03,0,95,78,16.1,21,1,,1,,1,,
2010-08-12,3.13,0,93,74,12.1,14.1,1,,,,,,
2010-08-13,2.91,0,96,73,12.1,15,,,1,,,,
2010-08-14,2.68,0,91,74,17,21,,,,,1,,
2010-08-15,6.49,0,93,72,16.1,21,1,,,,1,,
2010-08-16,6.71,0,85,66,12.1,16.1,,,,,,,
2010-08-17,2.68,0,86,62,10.1,16.1,,,,,,,
2010-08-18,4.7,0,87,70,13,16.1,,,,,,,
2010-08-19,2.01,0,91,65,6.9,13,,,,,,,
2010-08-20,4.92,0,94,71,14.1,21.9,,,,,1,,
2010-08-21,5.82,0.07,84,72,16.1,19.9,1,,,,,,
2010-08-22,7.61,0,87,69,16.1,23.9,1,,,,1,,
2010-08-23,4.47,0,85,64,12.1,35.1,1,,,,,,
2010-08-24,3.8,0,82,64,12.1,25.9,1,,,,1,,
2010-08-25,6.93,0,84,64,14.1,18.1,,,,,,,
2010-08-26,4.92,0,78,58,15,29.1,,,,,,,
2010-08-27,2.24,0,83,53,8.9,18.1,,,,,,,
2010-08-28,2.01,0,89,56,12.1,25.1,,,,,,,
2010-08-29,4.03,0.01,94,70,14.1,19.9,,,,,,,
2010-08-30,4.03,0,89,67,15,19.9,1,,,,1,,
2010-08-31,4.47,0,90,69,15,19.9,,,,,,,
2010-09-01,6.04,0,89,69,18.1,25.9,,,,,,,
2010-09-02,6.93,0,83,70,17,25.9,,,,,,,
2010-09-03,12.53,0.08,77,64,28,36.9,1,,,,,,
2010-09-04,9.84,0,73,54,21,29.1,,,,,,,
2010-09-05,2.68,0,78,49,12.1,19.9,,,,,,,
2010-09-06,6.49,0,88,59,18.1,28,,,,,,,
2010-09-07,6.71,0.01,84,62,18.1,25.9,,,1,,,,
2010-09-08,6.49,0,79,55,15,21.9,,,,,,,
2010-09-09,2.91,0,76,49,10.1,21.9,,,,,,,
2010-09-10,5.14,0,81,55,15,19.9,,,,,,,
2010-09-11,7.38,0.14,79,61,21,25.9,1,,,,1,,
2010-09-12,6.93,0,83,56,16.1,21.9,,,,,,,
2010-09-13,6.49,0,89,61,21.9,28,,,,,,,
2010-09-14,1.79,0,82,61,10.1,12.1,,,,,,,
2010-09-15,4.03,0,87,58,10.1,15,,,,,,,
2010-09-16,11.41,0.03,81,58,28,36,,,,,,,
2010-09-17,2.01,0,76,53,8.9,13,,,,,,,
2010-09-18,2.91,0,86,53,15,18.1,,,,,,,
2010-09-19,2.46,0.23,82,64,14.1,19.9,1,,,,1,,
2010-09-20,2.91,0,88,66,8.9,25.9,,,,,,,
2010-09-21,6.71,0,93,68,18.1,23.9,,,,,,,
2010-09-22,2.91,0.21,78,64,16.1,21.9,1,,1,,,,
2010-09-23,6.71,0.01,92,63,21,31.1,1,,,,1,,
2010-09-24,10.51,0,83,62,21.9,35.1,,,,,,,
2010-09-25,8.5,0,73,54,17,21.9,,,,,,,
2010-09-26,7.38,0.07,64,51,15,19.9,,,,,,,
2010-09-27,7.61,0,71,46,15,19.9,,,,,,,
2010-09-28,3.8,0,71,52,10.1,15,,,,,,,
2010-09-29,1.34,0,79,45,8.9,14.1,,,,,,,
2010-09-30,9.84,0,80,50,23,33.1,,,,,,,
2010-10-01,5.59,0,72,47,15,21,,,,,,,
2010-10-02,8.28,0.32,59,48,17,23.9,1,,,,,,
2010-10-03,9.84,0,59,41,17,23.9,,,,,,,
2010-10-04,7.16,0,63,39,16.1,21,,,,,,,
2010-10-05,6.26,0,67,40,14.1,18.1,,,,,,,
2010-10-06,7.38,0,74,46,17,32,,,,,,,
2010-10-07,5.82,0,79,54,16.1,21,,,,,,,
2010-10-08,2.01,0,81,44,10.1,15,,,,,,,
2010-10-09,1.12,0,85,47,10.1,14.1,,,,,,,
2010-10-10,1.57,0,86,54,13,17,,,,,,,
2010-10-11,2.91,0,85,55,15,21.9,1,,,,,,
2010-10-12,2.91,0,83,53,13,17,,,,,,,
2010-10-13,7.38,0.26,76,52,23,36,1,,1,,1,,
2010-10-14,7.38,0,66,45,15,21,,,,,,,
2010-10-15,10.07,0,65,48,21,28,,,,,,,
2010-10-16,4.47,0,70,39,14.1,18.1,1,,,,,,
2010-10-17,2.91,0,74,47,8.9,14.1,,,,,,,
2010-10-18,5.14,0.16,64,47,17,25.1,,,,,,,
2010-10-19,2.46,0,63,38,12.1,15,1,1,,,,,
2010-10-20,6.04,0,69,38,19.9,30,,,,,,,
2010-10-21,8.95,0,60,40,23.9,30,,,,,,,
2010-10-22,2.24,0,67,33,10.1,16.1,,,,,,,
2010-10-23,3.8,0,73,46,12.1,17,,,,,,,
2010-10-24,7.61,0.01,74,61,18.1,25.1,,,1,,,,
2010-10-25,8.72,0,72,62,15,21.9,1,,,,,,
2010-10-26,11.41,0.13,74,54,36.9,53.9,,,1,,,,
2010-10-27,10.96,0.01,70,50,25.1,35.1,,,,,,,
2010-10-28,13.87,0,57,40,23,31.1,,,,,,,
2010-10-29,3.58,0,53,35,15,21,,,,,,,
2010-10-30,6.26,0,63,32,19.9,28,,,,,,,
2010-10-31,6.49,0,54,40,16.1,21.9,,,,,,,
2010-11-01,6.04,0,57,34,14.1,18.1,,,,,,,
2010-11-02,7.16,0,51,34,14.1,21,,,,,,,
2010-11-03,2.01,0,59,28,10.1,13,1,,,,1,,
2010-11-04,10.96,0.01,53,39,21,25.9,,,,,,,
2010-11-05,10.51,0.01,46,33,21,28,1,,,,,,
2010-11-06,3.8,0,45,29,12.1,15,,,,,,,
2010-11-07,5.14,0,59,28,17,23,,,,,,,
2010-11-08,2.46,0,69,35,10.1,12.1,,,,,,,
2010-11-09,1.12,0,71,36,8.9,13,,,,,,,
2010-11-10,1.34,0,71,37,8.9,13,1,,,,1,,
2010-11-11,0.89,0,74,40,6.9,23.9,,,,,1,,
2010-11-12,2.01,0,71,41,8.9,14.1,1,,,,1,,
2010-11-13,6.93,0.18,69,41,21.9,30,1,,,,,,
2010-11-14,6.71,0,49,36,21,25.9,,,,,,,
2010-11-15,2.68,0,51,29,10.1,14.1,,,,,,,
2010-11-16,7.38,0.36,44,30,18.1,23.9,1,,,,1,,
2010-11-17,5.82,0,50,34,16.1,21,1,,,,1,,
2010-11-18,5.82,0,47,30,14.1,18.1,1,,,,1,,
2010-11-19,4.47,0,45,25,17,25.1,1,,,,1,,
2010-11-20,2.91,0,45,32,8.1,10.1,1,1,,,1,,
2010-11-21,8.5,0,65,35,19.9,30,1,,,,1,,
2010-11-22,15.66,0.79,69,58,25.9,38.9,1,,1,,,,
2010-11-23,10.96,0.24,58,29,25.9,33.1,1,,1,,,,
2010-11-24,10.29,0.6,40,28,17,25.1,1,,,,,,
2010-11-25,10.07,1.41,56,29,23,32,1,,,,,,
2010-11-26,10.07,0,36,22,21.9,28,,,,,,,
2010-11-27,9.4,0,38,25,21,28,,,,,,,
2010-11-28,4.47,0,46,20,12.1,21.9,1,,,,,,
2010-11-29,8.95,0.57,56,33,16.1,23,1,,,,,,
2010-11-30,10.51,0.18,55,29,23,29.1,1,,,,1,,
2010-12-01,10.96,0.01,29,25,23,29.1,1,,,,,,
2010-12-02,6.71,0.01,34,24,15,19.9,1,,,,,,
2010-12-03,4.03,0,36,27,8.9,14.1,,,,,,,
2010-12-04,7.83,0.16,33,25,14.1,17,1,,,,1,,
2010-12-05,14.54,0.01,31,19,25.1,30,1,,,,1,,
2010-12-06,13.65,0,19,7,23,29.1,1,,,,1,,
2010-12-07,10.96,0,22,10,16.1,21.9,,,,,,,
2010-12-08,5.37,0,25,6,13,15,,,,,,,
2010-12-09,4.92,0,31,8,13,17,,,,,1,,
2010-12-10,6.04,0.01,42,29,16.1,23,1,,,,,,
2010-12-11,7.38,0.35,41,28,21.9,25.9,1,,,,1,,
2010-12-12,12.53,0.16,33,20,30,38.9,1,1,,,,,
2010-12-13,18.34,0,20,9,25.9,36.9,1,,,,1,,
2010-12-14,7.83,0,21,8,15,18.1,,,,,,,
2010-12-15,3.58,0.02,23,0,10.1,13,1,,,,,,
2010-12-16,5.82,0.11,29,21,13,16.1,1,,,,1,,
2010-12-17,6.04,0.01,24,10,17,23,1,,,,1,,
2010-12-18,3.8,0,26,10,12.1,16.1,1,,,,1,,
2010-12-19,3.13,0,29,8,8.1,12.1,1,1,,,1,,
2010-12-20,4.47,0.23,31,23,13,36,1,,,,1,,
2010-12-21,6.49,0.01,34,31,13,16.1,1,,,,,,
2010-12-22,9.4,0,34,18,21.9,29.1,1,,,,1,,
2010-12-23,5.14,0,31,19,10.1,13,1,1,,,,,
2010-12-24,2.91,0.01,32,28,8.1,10.1,1,,,,,,
2010-12-25,4.92,0.02,29,20,13,16.1,1,,,,1,,
2010-12-26,9.17,0,28,18,17,21.9,1,,,,,,
2010-12-27,7.16,0,25,15,13,16.1,1,,,,1,,
2010-12-28,6.49,0,31,18,14.1,19.9,,,,,,,
2010-12-29,5.14,0.02,38,16,13,17,1,,,,1,,
2010-12-30,7.83,0.06,51,36,14.1,19.9,1,,,,,,
2010-12-31,7.83,0.15,61,47,16.1,23.9,1,,1,,,,
2011-01-01,9.62,0.73,55,23,19.9,25.1,1,,1,,,,
2011-01-02,6.93,0,28,18,15,19.9,,,,,,,
2011-01-03,7.61,0,40,20,17,23.9,,,,,,,
2011-01-04,8.05,0,35,20,21.9,30,,,,,,,
2011-01-05,2.01,0,34,16,8.1,10.1,,,,,,,
2011-01-06,8.5,0.01,31,20,19.9,23.9,1,,,,1,,
2011-01-07,6.49,0.02,24,18,18.1,23.9,1,,,,,,
2011-01-08,12.08,0,19,9,23.9,32,,,,,1,,
2011-01-09,3.58,0,30,8,8.9,12.1,,,,,,,
2011-01-10,8.05,0,30,20,15,21.9,,,,,,,
2011-01-11,8.72,0.15,26,23,21,25.9,1,1,,,1,,
2011-01-12,15.21,0.01,24,20,21.9,30,1,,,,1,,
2011-01-13,6.04,0,21,10,14.1,18.1,1,,,,1,,
2011-01-14,4.92,0,30,17,12.1,16.1,,,,,1,,
2011-01-15,8.95,0,35,17,21,25.1,1,,,,1,,
2011-01-16,3.13,0,27,8,8.1,10.1,1,,,,1,,
2011-01-17,7.61,0,36,16,13,19.9,1,,,,1,,
2011-01-18,6.04,0.23,39,32,14.1,19.9,1,1,,,,,
2011-01-19,7.83,0.02,32,26,14.1,19.9,1,,,,1,,
2011-01-20,8.28,0.15,26,13,19.9,25.9,1,,,,,,
2011-01-21,6.49,0,13,-4,21.9,28,,,,,,,
2011-01-22,6.04,0,22,-4,13,18.1,,,,,1,,
2011-01-23,6.04,0,20,9,15,18.1,,,,,1,,
2011-01-24,6.49,0.01,35,17,13,16.1,1,,,,1,,
2011-01-25,4.25,0,32,18,12.1,15,1,1,,,1,,
2011-01-26,7.61,0,30,24,15,18.1,1,,,,1,,
2011-01-27,6.93,0.04,32,22,14.1,19.9,1,,,,1,,
2011-01-28,6.26,0,30,23,15,19.9,1,,,,1,,
2011-01-29,5.37,0,34,23,21,25.9,1,,,,1,,
2011-01-30,6.26,0,37,25,15,19.9,1,,,,1,,
2011-01-31,9.84,0.64,29,19,17,21,1,,,,,,
2011-02-01,10.51,0.55,33,20,25.9,38,1,,,,,,1
2011-02-02,16.11,0.01,35,18,29.1,42.9,1,,,,1,,1
2011-02-03,4.03,0,25,9,14.1,17,,,,,,,
2011-02-04,2.91,0,30,11,8.9,13,,,,,,,
2011-02-05,6.04,0.3,29,25,17,21.9,1,1,,,1,,
2011-02-06,6.49,0.01,36,29,13,19.9,1,,,,,,
2011-02-07,9.84,0,33,25,17,23,1,,,,1,,
2011-02-08,9.62,0,26,5,21,25.9,,,,,,,
2011-02-09,4.92,0,17,6,12.1,14.1,,,,,,,
2011-02-10,6.04,0,22,-5,15,21.9,,,,,,,
2011-02-11,8.72,0,34,15,18.1,25.1,,,,,,,
2011-02-12,8.95,0,39,29,15,21.9,,,,,,,
2011-02-13,11.86,0,51,35,21.9,32,,,,,,,
2011-02-14,11.18,0,49,27,25.9,38,1,,,,,,
2011-02-15,5.82,0,42,24,14.1,21,1,,,,,,
2011-02-16,4.25,0,64,35,14.1,18.1,,,,,,,
2011-02-17,11.86,0,62,52,28,38,,,,,,,
2011-02-18,11.63,0,61,38,23.9,29.1,,,,,,,
2011-02-19,5.59,0,50,32,13,16.1,,,,,,,
2011-02-20,8.5,0.12,51,32,17,23,,,,,,,
2011-02-21,8.95,1.2,60,28,17,28,1,,,,,,
2011-02-22,4.7,0.01,32,26,10.1,13,1,,,,1,,
2011-02-23,5.82,0.09,39,25,14.1,18.1,1,,1,,1,,
2011-02-24,7.61,0.19,40,33,21,31.1,1,,,,1,,
2011-02-25,9.62,0.25,34,29,25.9,36,1,,,,,,
2011-02-26,2.91,0.01,35,30,8.9,12.1,1,,,,1,,
2011-02-27,5.59,1.11,56,34,16.1,25.9,1,,1,,1,,
2011-02-28,12.3,1.62,64,28,25.9,40.9,1,,1,,,,
2011-03-01,4.92,0,47,22,13,19.9,1,,,,1,,
2011-03-02,6.26,0,47,32,14.1,18.1,,,,,,,
