"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WT22"
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-10","2.01","0.65",,,"91","74","17.0","23.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-11","3.36","0.71",,,"93","73","16.1","21.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-12","4.47","0.00",,,"94","75","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-13","5.82","0.00",,,"95","76","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-14","5.82","0.00",,,"97","78","12.1","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-15","5.37","1.24",,,"97","74","21.9","25.9","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-16","4.47","0.22",,,"90","72","12.1","17.0","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-17","3.13","0.00",,,"85","72","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-18","2.24","0.07",,,"91","75","14.1","21.9","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-19","3.13","0.00",,,"93","72","15.0","23.0",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-20","2.91","0.00",,,"96","72","12.1","18.1",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-21","2.46","0.00",,,"96","74","14.1","18.1",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-22","5.14","0.00",,,"95","75","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-23","5.14","1.43",,,"97","72","16.1","25.9","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-24","3.80","0.97",,,"91","74","23.9","48.1","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-25","2.68","0.63",,,"95","74","15.0","23.0","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-26","2.68","0.00",,,"90","75","13.0","18.1","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-27","2.24","0.00",,,"92","75","8.1","11.0","    1","    1",,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-28","4.03","0.00",,,"93","76","14.1","19.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-29","5.14","0.00",,,"93","77","12.1","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-30","3.58","0.00",,,"89","71","12.1","19.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-07-31","2.68","0.00",,,"89","64","10.1","18.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-01","2.01","0.00",,,"90","64","8.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-02","1.79","0.00",,,"90","67","10.1","13.0",,,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-03","1.12","0.00",,,"86","74","8.1","12.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-04","6.26","0.01",,,"89","74","15.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-05","4.03","0.00",,,"91","76","14.1","21.9",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-06","2.24","0.03",,,"94","73","19.9","27.1","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-07","5.59","0.40",,,"93","74","21.0","29.1","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-08","2.46","0.05",,,"81","75","10.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-09","1.79","0.43",,,"80","73","8.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-10","1.12","0.00",,,"88","72","8.1","12.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-11","1.12","0.10",,,"91","75","10.1","14.1","    1","    1","    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-12","3.36","0.00",,,"94","77","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-13","1.12","1.05",,,"90","77","21.9","30.0","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-14","2.01","0.00",,,"93","75","13.0","16.1","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-15","4.03","0.00",,,"96","76","13.0","18.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-16","1.57","0.00",,,"97","77","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-17","2.46","0.04",,,"97","78","15.0","23.0",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-18","4.92","0.00",,,"97","78","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-19","2.91","0.00",,,"97","78","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-20","2.46","0.00",,,"96","75","13.0","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-21","2.24","0.18",,,"93","77","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-22","3.58","0.00",,,"93","74","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-23","3.80","0.00",,,"96","76","14.1","18.1",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-24","2.91","0.00",,,"92","74","8.9","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-25","2.46","0.00",,,"89","75","8.1","14.1","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-26","3.58","0.00",,,"92","72","12.1","19.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-27","6.49","0.00",,,"90","71","13.0","21.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-28","7.61","0.00",,,"85","67","15.0","25.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-29","4.25","0.01",,,"85","68","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-30","3.13","0.00",,,"83","68","10.1","15.0",,,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-08-31","2.68","0.16",,,"94","71","14.1","18.1",,,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-01","5.37","0.07",,,"92","72","21.9","31.1",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-02","3.80","0.00",,,"90","70","16.1","23.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-03","2.01","0.00",,,"92","62","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-04","1.79","0.00",,,"93","61","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-05","4.92","0.05",,,"95","73","15.0","21.9",,,"    1",,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-06","2.01","0.14",,,"84","65","15.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-07","2.01","0.00",,,"82","59","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-08","2.68","0.00",,,"84","58","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-09","5.59","0.00",,,"84","59","14.1","23.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-10","7.16","0.00",,,"73","61","14.1","23.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-11","11.18","3.10",,,"71","61","23.9","45.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-12","5.37","0.54",,,"78","63","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-13","4.03","0.00",,,"85","60","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-14","2.91","0.00",,,"87","69","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-15","1.79","0.00",,,"90","66","8.9","12.1","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-16","1.34","0.00",,,"91","66","8.9","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-17","2.01","0.00",,,"90","66","8.9","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-18","1.57","0.00",,,"89","67","8.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-19","1.12","0.00",,,"89","68","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-20","1.34","0.00",,,"93","69","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-21","1.12","0.00",,,"95","70","8.1","11.0","    1",,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-22","1.57","0.00",,,"91","69","8.9","17.0",,,"    1",,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-23","1.12","0.00",,,"92","69","8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-24","2.46","0.00",,,"88","67","12.1","16.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-25","2.24","0.00",,,"88","69","8.9","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-26","2.46","0.00","0.0","0.0","92","71","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-27","2.01","0.00",,,"94","72","13.0","19.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-28","1.57","0.00",,,"96","72","10.1","13.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-29","3.80","0.00",,,"90","73","10.1","16.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-09-30","4.70","0.00",,,"85","67","13.0","21.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-01","5.37","0.00",,,"77","57","12.1","23.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-02","3.13","0.00",,,"83","58","8.9","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-03","3.36","0.00",,,"83","61","8.9","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-04","2.91","0.00",,,"84","61","12.1","19.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-05","2.01","0.00",,,"86","63","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-06","2.01","0.00",,,"88","64","12.1","16.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-07","1.79","0.22",,,"87","71","6.9","10.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-08","5.59","0.09",,,"89","77","19.9","23.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-09","5.37","0.00",,,"91","78","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-10","1.34","0.25",,,"91","76","18.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-11","3.58","0.00",,,"90","76","10.1","13.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-12","2.01","0.00",,,"91","75","8.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-13","3.58","0.00",,,"78","68","8.9","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-14","2.24","0.00",,,"78","64","6.9","11.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-15","1.34","0.00",,,"86","61","10.1","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-16","2.91","0.31",,,"75","58","14.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-17","3.58","0.00",,,"70","50","13.0","21.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-18",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-19","1.34","0.00",,,"78","47","6.9","10.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-20","0.89","0.00",,,"83","46","8.1","8.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-21","1.12","0.00",,,"82","51","8.1","11.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-22","2.01","0.03",,,"82","59","10.1","19.0","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-23","7.16","0.65",,,"78","64","21.9","33.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-24","6.04","0.00",,,"76","55","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-25","4.92","0.00",,,"66","46","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-26","1.79","0.00",,,"70","42","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-27","2.68","0.00",,,"76","45","12.1","16.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-28","3.36","0.00",,,"78","50","15.0","19.0",,,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-29","10.96","0.00",,,"66","42","23.0","34.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-30","3.80","0.00",,,"65","35","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-10-31","1.12","0.00",,,"78","42","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-01","2.68","0.00",,,"78","47","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-02","0.67","0.00",,,"80","58","8.1","11.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-03","2.01","0.00",,,"83","54","12.1","16.1","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-04","1.57","0.00",,,"84","59","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-05","1.34","0.00",,,"73","57","6.9","10.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-06","1.57","0.00",,,"79","56","8.9","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-07","2.91","0.02",,,"83","61","13.0","19.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-08","4.25","0.02",,,"69","49","12.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-09","1.57","0.64",,,"52","48","6.0","10.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-10","2.01","0.00",,,"67","45","8.9","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-11","4.92","0.00",,,"54","37","12.1","21.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-12","3.13","0.00",,,"56","41","8.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-13","2.68","0.31",,,"64","47","8.1","13.0","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-14","3.80","0.00",,,"59","43","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-15","1.79","0.00",,,"58","37","12.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-16","1.12","0.00",,,"69","38","8.9","14.1","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-17","1.57","0.00",,,"65","38","8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-18","5.59","0.00",,,"73","39","17.0","27.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-19","7.83","0.00",,,"67","44","19.9","29.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-20","0.89","0.00",,,"62","32","8.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-21","0.89","0.17",,,"65","37","8.1","10.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-22","2.24","0.06",,,"68","51","8.1","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-23","2.68","0.00",,,"54","37","8.9","14.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-24","1.12","0.00",,,"64","33","8.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-25","3.13","0.00",,,"66","34","18.1","25.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-26","1.57","0.00",,,"66","39","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-27","0.67","0.00",,,"65","33","6.9","10.1","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-28","0.45","0.00",,,"65","31","8.9","12.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-29","1.79","0.00",,,"74","45","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-11-30","0.89","0.01",,,"74","44","10.1","13.0","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-01","0.89","0.01",,,"69","52","6.9","8.9","    1","    1",,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-02","2.24","0.00",,,"63","56","6.9","10.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-03","1.12","0.00",,,"70","49","6.9","10.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-04","1.79","0.00",,,"68","44","8.1","12.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-05","4.03","0.00",,,"75","48","19.0","15.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-06","4.03","0.19",,,"67","44","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-07","0.67","0.24",,,"50","43","6.0","8.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-08","3.58","1.64",,,"44","37","10.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-09","4.92","0.06",,,"42","36","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-10","2.68","0.00",,,"49","27","12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-11","1.57","0.00",,,"59","29","8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-12","8.72","0.00",,,"59","38","21.0","32.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-13","4.47","0.00",,,"50","28","15.0","19.0",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-14","4.03","0.00",,,"61","36","12.1","14.1",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-15","4.70","0.00",,,"59","37","15.0","23.9",,,,,,,,,,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-16","1.12","0.00",,,"53","29","8.1","10.1","    1",,,,,,,"    1",,,,,,,,,
"USW00053867","COLUMBIA OWENS DOWNTOWN AIRPORT, SC US","2017-12-17","0.45","0.00",,,"58","30","6.0","8.1","    1",,,,,,,"    1",,,,,,,,,
