DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
2017-12-31,4.25,0,15,-11,10.1,14.1,,,,,
2017-12-30,8.72,0,15,-2,19.9,25.9,,,,,
2017-12-29,7.16,0,17,8,16.1,19.9,,,,,
2017-12-28,3.13,0.02,11,-20,8.1,11,1,,,,
2017-12-27,4.92,0,11,-17,17,21,,,,,
2017-12-26,6.49,0,12,-12,17,21.9,1,,,1,
2017-12-25,14.54,0,21,5,28,36.9,1,,,1,
2017-12-24,6.93,0.19,25,18,14.1,18.1,1,,,,
2017-12-23,9.4,0.04,37,25,16.1,21,1,,,1,
2017-12-22,4.47,0,36,32,14.1,19,1,,,,
2017-12-21,7.61,0,34,26,15,21,,,,,
2017-12-20,6.49,0,36,22,21.9,30,,,,,
2017-12-19,11.63,0,47,33,19.9,40,,,,,
2017-12-18,8.95,0.02,40,26,14.1,19,,1,,,
2017-12-17,5.59,0,33,21,12.1,15,1,,,,
2017-12-16,7.38,0,37,23,14.1,19,1,,,,
2017-12-15,9.4,0,26,11,21,25.1,,,,,
2017-12-14,6.93,0,21,-1,18.1,23,,,,,
2017-12-13,8.5,0.15,23,8,18.1,23,,,,,
2017-12-12,13.65,0,30,11,28,38,,,,,
2017-12-11,4.7,0.21,30,21,12.1,14.1,,,,,
2017-12-10,9.84,0,28,21,19.9,25.1,,,,,
2017-12-09,7.16,0.06,28,22,12.1,16.1,,,,,
2017-12-08,10.51,0,32,16,21,25.9,,,,,
2017-12-07,10.96,0,31,22,21.9,25.9,,,,,
2017-12-06,14.54,0,39,24,28,35.1,,,,,1
2017-12-05,19.46,0.01,58,28,38,52.1,,,,,1
2017-12-04,10.07,0,55,28,21.9,32,,,,,
2017-12-03,3.36,0,55,21,12.1,13,,,,,
2017-12-02,2.91,0,50,23,13,16.1,,,,,
2017-12-01,2.24,0,47,19,8.9,14.1,,,,,
2017-11-30,6.93,0.09,50,25,21.9,30,,,,,
2017-11-29,5.14,0,50,25,13,19,,,,,
2017-11-28,12.3,0,64,30,21.9,31.1,,,,,
2017-11-27,3.8,0,50,26,8.9,14.1,,,,,
2017-11-26,8.05,0,44,17,17,21,,,,,
2017-11-25,12.08,0,50,33,23,29.1,,,,,
2017-11-24,10.74,0,52,24,21,30,,,,,
2017-11-23,5.37,0,39,24,14.1,18.1,,,,,
2017-11-22,6.71,0,36,19,17,21.9,,,,,
2017-11-21,12.75,0.06,50,34,23,34,,,,,
2017-11-20,12.08,0,47,26,21.9,31.1,,,,,
2017-11-19,13.87,0,38,27,29.1,36,,,,,
2017-11-18,8.95,1.54,45,34,23,33.1,,,,,
2017-11-17,6.04,0.14,42,26,16.1,21,,,,,
2017-11-16,12.08,0,44,32,25.1,35.1,,,,,
2017-11-15,10.96,0.26,47,37,23.9,32,,,,,
2017-11-14,3.8,0,46,28,25.1,40,,,,,
2017-11-13,5.14,0,43,29,10.1,14.1,,,,,
2017-11-12,1.79,0.32,36,30,8.9,10.1,,,,,
2017-11-11,5.37,0,36,19,15,19,,,,,
2017-11-10,7.83,0,29,17,17,23,,,,,
2017-11-09,11.86,0,48,22,28,35.1,,,,,
2017-11-08,3.13,0,48,22,21.9,25.9,,,,,
2017-11-07,5.14,0,49,26,13,16.1,,,,,
2017-11-06,7.61,0,47,31,16.1,23,,,,,
2017-11-05,6.26,0.28,62,46,17,21,,,,,
2017-11-04,6.26,0.34,51,35,16.1,21,,,,,
2017-11-03,7.38,0.01,52,33,16.1,19.9,,,,,
2017-11-02,4.03,0.67,59,43,16.1,19.9,,,,,
2017-11-01,5.59,0.19,42,31,12.1,15,,,,,
2017-10-31,10.96,0.01,42,32,23,36.9,,,,,
2017-10-30,10.74,0.02,46,30,25.1,35.1,,,,,
2017-10-29,5.14,0,46,29,14.1,18.1,,,,,
2017-10-28,8.28,0,44,34,21,31.1,,,,,
2017-10-27,7.61,0.37,57,38,23.9,25.9,,,,,
2017-10-26,4.25,0,53,24,25.1,31.1,,,,,
2017-10-25,5.59,0.05,51,32,18.1,38.9,,,,,
2017-10-24,13.2,0.24,53,43,25.1,35.1,,,,,
2017-10-23,9.4,0.52,64,49,30,40,,,,,
2017-10-22,7.38,0,78,42,19.9,27.1,,,,,
2017-10-21,3.58,0,74,39,14.1,18.1,,,,,
2017-10-20,4.25,0,74,33,13,17,,,,,
2017-10-19,6.93,0,69,36,18.1,23,,,,,
2017-10-18,6.71,0,69,34,19.9,28,,,,,
2017-10-17,7.61,0,69,31,21.9,29.1,,,,,
2017-10-16,4.03,0,57,32,12.1,16.1,,,,,
2017-10-15,13.42,0.1,71,43,36,45,,,,,
2017-10-14,4.92,0.35,66,58,14.1,18.1,,,,,
2017-10-13,4.03,0,71,55,13,17,,,,,
2017-10-12,4.92,0.06,57,50,14.1,17,,,,,
2017-10-11,13.42,1.44,58,51,21.9,29.1,,,,,
2017-10-10,5.82,0,71,47,15,19.9,,,,,
2017-10-09,3.8,0.07,79,51,25.1,32,,,,,
2017-10-08,8.5,0.11,75,60,18.1,23.9,,,,,
2017-10-07,11.63,0.18,83,62,29.1,42.9,,,,,
2017-10-06,2.91,0.54,63,55,16.1,63.1,,,,,
2017-10-05,4.47,0,78,42,16.1,27.1,,,,,
2017-10-04,10.51,0,80,61,21.9,35.1,,,,,
2017-10-03,6.04,0,85,40,17,25.1,,,,,
2017-10-02,3.8,0,76,36,14.1,17,,,,,
2017-10-01,4.47,0,68,29,12.1,16.1,,,,,
2017-09-30,4.7,0,66,37,12.1,16.1,,,,,
2017-09-29,9.62,0,70,41,21.9,28,,,,,
2017-09-28,5.37,0,67,39,13,23,,,,,
2017-09-27,8.28,0,79,57,19.9,28,,,,,
2017-09-26,3.8,0,93,57,15,21,,,,,
2017-09-25,2.24,0,91,58,12.1,15,,,,,
2017-09-24,2.91,0,90,56,14.1,16.1,,,,,
2017-09-23,2.01,0,92,55,10.1,14.1,,,,,
2017-09-22,2.46,0,92,63,10.1,14.1,,,,,
2017-09-21,3.13,0,92,61,13,17,,,,,
2017-09-20,4.25,0,85,65,29.1,32,,,,,
2017-09-19,4.92,0.06,72,63,19.9,28,,,,,
2017-09-18,5.14,0,77,64,10.1,15,,,,,
2017-09-17,3.58,0,86,50,14.1,23,,,,,
2017-09-16,2.91,0,81,49,10.1,14.1,,,,,
2017-09-15,1.79,0,81,49,10.1,13,,,,,
2017-09-14,1.79,0,76,47,8.1,12.1,,,,,
2017-09-13,3.58,0,73,50,12.1,27.1,,,,,
2017-09-12,3.13,0,78,42,13,17,,,,,
2017-09-11,2.46,0,74,41,8.1,13,,,,,
2017-09-10,2.68,0,69,36,10.1,14.1,,,,,
2017-09-09,3.58,0,67,37,14.1,17,,,,,
2017-09-08,6.49,0,68,44,19.9,42.9,,,,,
2017-09-07,8.28,0.03,67,43,21,34,,,,,
2017-09-06,4.25,0,68,37,13,27.1,,,,,
2017-09-05,7.16,0,72,44,17,32,,,,,
2017-09-04,8.95,0.13,83,47,25.1,33.1,,,,,
2017-09-03,7.16,0.04,78,50,19.9,23,,,,,
2017-09-02,6.26,0,71,49,15,19,,,,,
2017-09-01,7.16,0,68,42,16.1,27.1,,,,,
2017-08-31,8.5,0,73,52,25.9,29.1,,,,,
2017-08-30,4.03,0,82,58,18.1,28,,,,,
2017-08-29,2.01,0.18,75,57,13,19.9,,,,,
2017-08-28,3.58,0.55,69,59,12.1,27.1,,,,,
2017-08-27,4.25,0,78,54,12.1,15,,,,,
2017-08-26,3.13,0,76,41,12.1,16.1,,,,,
2017-08-25,2.91,0,74,41,14.1,23,,,,,
2017-08-24,6.04,0,71,43,14.1,17,,,,,
2017-08-23,7.61,0,78,50,18.1,23.9,,,,,
2017-08-22,12.3,0.02,82,57,23.9,32,,,,,
2017-08-21,6.04,0,88,59,16.1,23.9,,,,,
2017-08-20,3.58,0,85,50,13,18.1,,,,,
2017-08-19,5.14,0,81,54,16.1,25.1,,,,,
2017-08-18,11.18,0,80,58,23,32,,,,,
2017-08-17,7.16,0.77,83,68,17,25.1,,,,,
2017-08-16,4.92,0,85,55,23,27.1,,,,,
2017-08-15,4.7,0.19,85,54,28,63.1,,,,,
2017-08-14,3.8,0,85,51,14.1,18.1,,,,,
2017-08-13,,0,,,8.9,13,,,,,
2017-08-12,9.17,0,80,59,18.1,23,,,,,
2017-08-11,8.28,0,88,54,21,28,,,,,
2017-08-10,3.58,0,85,49,13,25.1,,,,,
2017-08-09,4.03,0,85,48,12.1,23,,,,,
2017-08-08,5.37,0,84,44,15,19,,,,,
2017-08-07,6.04,0,79,51,16.1,19.9,,,,,
2017-08-06,3.36,0,79,48,14.1,19,,,,,
2017-08-05,7.83,0,78,51,19.9,25.9,,,,,
2017-08-04,12.75,0.06,73,57,25.1,35.1,,,,,
2017-08-03,3.8,0.3,87,57,25.9,38,,,,,
2017-08-02,4.7,0,89,55,21,29.1,,,,,
2017-08-01,4.7,0,87,51,16.1,21,,,,,
2017-07-31,4.47,0,88,52,14.1,18.1,,,,,
2017-07-30,4.25,0,87,50,13,17,,,,,
2017-07-29,8.5,0,83,53,21,27.1,,,,,
2017-07-28,10.51,0,80,57,21,31.1,,,,,
2017-07-27,4.7,0,88,58,17,31.1,,,,,
2017-07-26,4.47,0,81,50,14.1,17,,,,,
2017-07-25,3.36,0,81,41,10.1,14.1,,,,,
2017-07-24,8.95,0,76,49,17,25.1,,,,,
2017-07-23,4.47,0,85,63,16.1,21,,,,,
2017-07-22,6.93,0.09,88,71,19.9,23.9,,,,,
2017-07-21,2.68,0,89,63,10.1,13,,,,,
2017-07-20,5.59,0,87,67,19.9,25.1,,,,,
2017-07-19,3.8,0,92,60,14.1,17,,,,,
2017-07-18,2.68,0,86,52,10.1,13,,,,,
2017-07-17,2.91,0,82,51,8.9,13,,,,,
2017-07-16,6.49,0,81,55,16.1,21.9,,,,,
2017-07-15,5.82,0,80,55,13,18.1,,,,,
2017-07-14,8.28,0,81,66,17,21,,,,,
2017-07-13,8.5,0.21,82,65,16.1,21,,,,,
2017-07-12,7.38,0.03,84,71,25.9,36,,,,,
2017-07-11,3.8,0,85,65,12.1,15,,,,,
2017-07-10,4.03,0.58,75,57,18.1,21.9,,,,,
2017-07-09,6.04,0,82,47,15,19,,,,,
2017-07-08,8.05,0,77,54,14.1,23.9,,,,,1
2017-07-07,7.61,0.98,83,61,23.9,34,,,,,1
2017-07-06,3.13,0,86,52,13,23,,,,,
2017-07-05,3.36,0,83,49,12.1,27.1,,,,,
2017-07-04,5.14,0,82,53,13,23,,,,,
2017-07-03,3.8,0.18,81,61,12.1,18.1,,,,,
2017-07-02,7.61,0.02,85,54,18.1,25.9,,,,,
2017-07-01,8.5,0.01,84,60,21,30,,,,,
2017-06-30,7.38,0.41,85,66,25.1,30,,,,,
2017-06-29,11.18,0.01,87,65,25.1,32,,,,,
2017-06-28,7.16,0,77,40,19.9,27.1,,,,,
2017-06-27,7.83,0,74,44,17,25.9,,,,,
2017-06-26,10.96,0.02,72,43,23.9,32,,,,,
2017-06-25,9.84,0.01,72,46,23.9,34,,,,,1
2017-06-24,10.29,0,78,50,23,30,,,,,1
2017-06-23,7.83,0.26,80,56,17,23,,,,,1
2017-06-22,5.37,,88,51,23.9,33.1,,,,,1
2017-06-21,3.58,0,76,49,10.1,25.9,,,,,
2017-06-20,9.84,0.02,79,53,25.1,36,,,,,
2017-06-19,6.93,0.04,78,50,32,40,,,,,
2017-06-18,11.86,0.03,85,55,28,34,,,,,
2017-06-17,8.5,0,88,56,23,29.1,,,,,
2017-06-16,5.14,0,86,53,16.1,25.1,,,,,
2017-06-15,6.93,0,87,60,16.1,25.1,,,,,
2017-06-14,5.82,0,82,64,15,23.9,,,,,
2017-06-13,6.04,0,91,63,15,25.1,,,,,
2017-06-12,8.5,0,91,56,23,51,,,,,
2017-06-11,10.07,0,89,63,19.9,25.9,,,,,
2017-06-10,9.62,0,86,52,23,31.1,,,,,
2017-06-09,3.8,0.02,80,46,16.1,19.9,,,,,
2017-06-08,2.01,0,76,39,10.1,15,,,,,
2017-06-07,9.17,0,74,45,23,30,,,,,
2017-06-06,12.08,0,71,51,23.9,32,,,,,
2017-06-05,10.29,0,71,54,19.9,25.9,,,,,
2017-06-04,6.71,0,85,60,19.9,25.1,,,,,
2017-06-03,3.58,0,78,45,13,28,,,,,
2017-06-02,5.82,0,80,43,19.9,23,,,,,
2017-06-01,7.38,0,74,43,18.1,23.9,,,,,
2017-05-31,10.51,0.01,72,46,23,33.1,,,,,
2017-05-30,9.17,0,73,44,23,30,,,,,
2017-05-29,7.83,0.03,78,49,21.9,35.1,,,,,
2017-05-28,5.37,0.36,78,53,19.9,27.1,,,,,
2017-05-27,3.8,0.01,75,55,12.1,18.1,,,,,
2017-05-26,5.82,0,70,55,13,21.9,,,,,
2017-05-25,8.5,0.29,64,58,16.1,19.9,,,,,
2017-05-24,8.05,0.15,67,55,17,21.9,,,,,
2017-05-23,4.92,0.03,73,54,12.1,16.1,,,,,
2017-05-22,10.74,0,69,47,21.9,29.1,,,,,
2017-05-21,9.17,0.84,74,53,23,30,,,,,
2017-05-20,10.07,0.24,64,46,18.1,23.9,,,,,
2017-05-19,8.95,0.02,60,45,18.1,23.9,,,,,
2017-05-18,13.87,0,87,60,31.1,45,,,,,
2017-05-17,12.75,0,86,62,30,40,,,,,
2017-05-16,8.05,0.02,85,52,21.9,30,,,,,
2017-05-15,3.8,0,71,36,14.1,25.9,,,,,
2017-05-14,7.16,0,70,47,17,25.1,,,,,
2017-05-13,3.8,0,73,38,13,19,,,,,
2017-05-12,5.37,0,69,36,15,19.9,,,,,
2017-05-11,7.16,0.13,66,41,15,19,,,,,
2017-05-10,6.49,0,66,37,13,19.9,,,,,
2017-05-09,4.03,0,62,27,12.1,15,,,,,
2017-05-08,8.72,0,57,32,17,25.9,,,,,
2017-05-07,10.74,0,56,35,21.9,29.1,,,,,
2017-05-06,12.3,0,60,39,23,29.1,,,,,
2017-05-05,13.2,0.59,49,42,23,35.1,,,,,
2017-05-04,9.17,0.93,49,43,17,23,,,,,
2017-05-03,5.82,0,60,38,15,19,,,,,
2017-05-02,17.9,0.01,50,42,31.1,38,,,,,
2017-05-01,14.09,0.06,67,48,29.1,42.1,,,,,
2017-04-30,8.28,0.58,56,40,16.1,23,,,,,
2017-04-29,9.17,0,55,44,19.9,25.1,,,,,
2017-04-28,8.5,0,63,39,21,25.9,,,,,
2017-04-27,15.21,0.06,69,50,29.1,36,,,,,
2017-04-26,9.4,0.13,83,53,23.9,42.1,,,,,
2017-04-25,7.16,0,71,48,14.1,19.9,,,,,
2017-04-24,8.28,0,69,38,17,21.9,,,,,
2017-04-23,2.01,0,70,30,14.1,19,,,,,
2017-04-22,7.16,0,62,35,18.1,23,,,,,
2017-04-21,12.97,0,54,43,21,25.1,,,,,
2017-04-20,7.16,0.82,65,48,15,18.1,,,,,
2017-04-19,6.71,0.27,76,46,21.9,35.1,,,,,
2017-04-18,7.61,0,66,38,16.1,21.9,,,,,
2017-04-17,5.59,0,69,39,17,23.9,,,,,
2017-04-16,12.97,0,73,54,25.1,31.1,,,,,
2017-04-15,11.86,0.06,82,48,31.1,36.9,,,,,
2017-04-14,8.05,0,63,43,17,21,,,,,
2017-04-13,7.61,0,52,44,15,19,,,,,
2017-04-12,6.26,0,59,43,16.1,25.1,,,,,
2017-04-11,10.96,0.23,64,44,23.9,31.1,,,,,
2017-04-10,12.75,0.76,74,57,31.1,40,,,,,
2017-04-09,10.74,0,74,40,23.9,32,,,,,
2017-04-08,5.37,0,60,27,17,25.1,,,,,
2017-04-07,12.75,0,51,34,23.9,33.1,,,,,
2017-04-06,16.33,0.44,42,34,32,42.9,,,,,
2017-04-05,10.51,0.77,48,35,23.9,35.1,,,,,
2017-04-04,12.53,0.11,56,45,28,35.1,,,,,
2017-04-03,5.82,0.15,55,46,16.1,19.9,,,,,
2017-04-02,4.92,0,58,27,13,17,,,,,
2017-04-01,7.38,0,57,32,16.1,25.1,,,,,
2017-03-31,10.07,0,42,36,16.1,25.1,,,,,
2017-03-30,11.18,0.87,42,37,23,32,,,,,
2017-03-29,6.49,0.01,56,26,15,19,,,,,
2017-03-28,8.5,0,51,36,15,18.1,,,,,
2017-03-27,6.71,0,60,48,23,25.9,,,,,
2017-03-26,6.04,0.28,52,39,13,18.1,,,,,
2017-03-25,10.51,0.04,46,40,17,23.9,,,,,
2017-03-24,12.53,0.29,76,36,25.1,34,,,,,
2017-03-23,6.71,0.15,43,17,16.1,21,,,,,
2017-03-22,7.38,0,37,19,21,29.1,,,,,
2017-03-21,11.86,0,56,25,25.1,36.9,,,,,
2017-03-20,4.03,0.15,45,33,17,25.9,,,,,
2017-03-19,6.04,0,40,33,12.1,15,,,,,
2017-03-18,7.38,0.11,40,32,16.1,19.9,,,,,
2017-03-17,5.82,0.15,35,17,19.9,25.1,,,,,
2017-03-16,8.05,0,39,15,17,23.9,,,,,
2017-03-15,14.32,0,30,13,25.1,33.1,,,,,
2017-03-14,13.65,0,23,8,28,36.9,,,,,
2017-03-13,10.51,0.13,25,19,18.1,23,,,,,
2017-03-12,7.61,0,31,14,15,19.9,,,,,
2017-03-11,9.17,0,30,12,18.1,23.9,,,,,1
2017-03-10,15.21,0,35,14,23.9,34,,,,,1
2017-03-09,8.72,0,43,28,19.9,27.1,,,,,1
2017-03-08,22.15,0,53,35,47,62,,,,,1
2017-03-07,15.21,0.21,58,33,32,42.1,,,,,1
2017-03-06,8.72,0.08,56,39,21.9,30,,,,,
2017-03-05,9.62,0,40,22,17,23,,,,,
2017-03-04,6.04,0,31,15,13,18.1,,,,,
2017-03-03,10.51,0,29,19,21.9,27.1,,,,,
2017-03-02,11.63,0,32,23,21.9,31.1,,,,,
2017-03-01,17.45,0.78,55,25,35.1,46.1,,,,,
2017-02-28,8.28,0.74,57,35,25.9,32,,,,,
2017-02-27,5.59,0,50,25,14.1,19.9,,,,,
2017-02-26,11.86,0,41,19,25.9,34,,,,,
2017-02-25,15.88,0,50,23,29.1,40.9,,,,,
2017-02-24,8.05,0.81,67,39,28,36,,,,,
2017-02-23,9.4,0,66,41,16.1,21,,,,,
2017-02-22,6.71,0,63,36,15,19.9,,,,,
2017-02-21,3.58,0,61,36,12.1,15,,,,,
2017-02-20,6.93,0,55,29,15,19,,,,,
2017-02-19,5.82,0,65,32,16.1,21,,,,,
2017-02-18,8.05,0,68,26,19.9,23,,,,,
2017-02-17,4.92,0,48,27,10.1,17,,,,,
2017-02-16,6.93,0,33,24,17,21,,,,,
2017-02-15,12.75,0,34,24,21,35.1,,,,,
2017-02-14,10.96,0.02,49,27,21.9,27.1,,,,,
2017-02-13,8.05,0,43,23,28,36,,,,,
2017-02-12,13.87,0.2,43,33,33.1,44.1,,,,,
2017-02-11,2.91,0.03,47,28,8.9,13,,,,,
2017-02-10,10.51,0,32,12,21,31.1,,,,,
2017-02-09,12.08,0,23,12,23.9,32,,,,,
2017-02-08,10.74,0,38,23,23.9,31.1,,,,,
2017-02-07,8.95,0.9,53,33,28,35.1,,,,,
2017-02-06,3.36,0,42,12,10.1,14.1,,,,,
2017-02-05,9.84,0,36,26,19.9,25.1,,,,,
2017-02-04,7.61,0,29,-2,16.1,21,,,,,
2017-02-03,9.17,0,23,-1,23.9,30,,,,,
2017-02-02,11.86,0,29,4,23.9,29.1,,,,,
2017-02-01,8.05,0.01,36,20,17,21,1,,,,
2017-01-31,10.29,0.13,34,23,25.1,34,,,,,
2017-01-30,6.71,0.04,25,16,12.1,17,,,,,
2017-01-29,6.49,0.07,29,23,13,16.1,,,,,
2017-01-28,12.53,0,29,26,19.9,25.1,,,,,
2017-01-27,14.09,0,33,26,23,28,,,,,
2017-01-26,13.87,0.02,39,33,23,30,,,,,
2017-01-25,8.5,0.01,46,34,23.9,32,,,,,
2017-01-24,7.61,0.03,41,37,16.1,21.9,,,,,
2017-01-23,6.49,0.1,46,41,10.1,14.1,,,,,
2017-01-22,3.8,0,52,34,10.1,13,,,,,
2017-01-21,3.8,0,58,36,13,17,,,,,
2017-01-20,5.37,0.09,41,32,12.1,18.1,,,,,
2017-01-19,5.82,0,37,32,14.1,16.1,,,,,
2017-01-18,10.74,0,41,33,15,19.9,,,,,
2017-01-17,8.05,0.35,46,32,18.1,23.9,,,,,
2017-01-16,3.36,0.16,34,13,13,19,,,,,
2017-01-15,2.46,0,31,13,8.1,11,,,,,
2017-01-14,2.68,0,31,15,6.9,8.9,,,,,
2017-01-13,7.16,0,27,18,16.1,19.9,,,,,
2017-01-12,9.17,0.35,56,27,21,35.1,,,,,
2017-01-11,11.41,0.22,56,27,35.1,44.1,,,,,
2017-01-10,16.78,0.39,47,26,36.9,48.1,,,,,
2017-01-09,10.51,0,28,14,17,23,,,,,
2017-01-08,8.72,0,17,2,17,23.9,,,,,
2017-01-07,10.51,0,15,0,19.9,28,,,,,
2017-01-06,8.5,0,13,-2,16.1,21,,,,,
2017-01-05,10.29,0,18,6,21,23.9,,,,,
2017-01-04,20.58,0,36,17,33.1,40.9,,,,,
2017-01-03,7.83,0.16,44,36,21.9,29.1,,,,,
2017-01-02,6.26,0.33,41,22,13,17,,,,,
2017-01-01,3.36,0,39,14,13,27.1,,,,,
2016-12-31,14.32,0,46,26,28,36,,,,,
2016-12-30,11.86,0,31,26,21.9,25.9,,,,,
2016-12-29,15.21,0,42,30,31.1,36.9,,,,,
2016-12-28,9.4,0.01,36,26,17,23.9,,,,,
2016-12-27,15.21,0,37,28,28,36,,,,,
2016-12-26,12.3,0.26,52,33,31.1,44.1,,,,,
2016-12-25,8.95,0,34,33,17,23,,,,,
2016-12-24,6.71,0.02,38,33,16.1,19.9,,,,,
2016-12-23,5.14,0.05,33,15,12.1,13,,,,,
2016-12-22,8.72,0,38,18,19.9,27.1,,,,,
2016-12-21,4.92,0,33,3,12.1,15,,,,,
2016-12-20,10.51,0,29,-5,25.1,32,,,,,
2016-12-19,6.04,0,14,-12,14.1,17,,,,,
2016-12-18,8.5,0,23,3,21,25.9,,,,,
2016-12-17,5.37,0.04,27,17,14.1,19,,,,,
2016-12-16,6.49,0.04,18,2,17,21.9,,,,,
2016-12-15,11.86,0,15,0,23,31.1,,,,,
2016-12-14,11.86,0,21,0,23.9,31.1,1,,,1,
2016-12-13,7.83,0,26,6,19.9,23.9,1,,,1,
2016-12-12,12.08,0,35,23,23.9,33.1,1,,,,
2016-12-11,6.93,0.43,30,22,13,18.1,1,,,,
2016-12-10,10.51,0,28,20,21.9,25.9,1,,,,
2016-12-09,10.07,0,31,24,18.1,23,,,,,
2016-12-08,15.21,0,30,23,23,31.1,1,,,,
2016-12-07,12.08,0,38,28,21.9,29.1,,,,,
2016-12-06,7.16,0,40,24,18.1,23.9,,,,,
2016-12-05,6.49,0,39,23,15,19.9,,,,,
2016-12-04,4.7,0,38,31,15,19,,,,,
2016-12-03,3.8,0,37,23,13,16.1,,,,,
2016-12-02,11.86,0,41,34,21,27.1,,,,,
2016-12-01,13.42,0,40,34,21,25.9,,,,,
2016-11-30,7.38,0,57,29,23.9,34,,,,,
2016-11-29,9.62,0.01,58,47,21,32,,,,,
2016-11-28,9.62,0.01,48,33,21,30,,,,,
2016-11-27,4.7,0,45,21,14.1,18.1,,,,,
2016-11-26,8.5,0,43,29,16.1,19.9,,,,,
2016-11-25,8.05,0,43,37,15,19.9,,,,,
2016-11-24,6.26,0.01,45,37,15,19.9,,,,,
2016-11-23,6.93,0.01,38,22,17,23,,,,,
2016-11-22,3.36,0,40,13,13,18.1,,,,,
2016-11-21,9.84,0,38,22,19.9,25.1,,,,,
2016-11-20,16.33,0.01,34,27,29.1,36.9,,,,,
2016-11-19,17.67,0.03,58,32,29.1,38.9,,,,,
2016-11-18,10.51,0,72,50,23.9,38.9,,,,,
2016-11-17,5.14,0,64,27,15,21,,,,,
2016-11-16,4.92,0,58,28,13,17,,,,,
2016-11-15,3.13,0,59,27,12.1,16.1,,,,,
2016-11-14,4.47,0,59,24,19.9,31.1,,,,,
2016-11-13,8.5,,58,21,21,25.1,,,,,
2016-11-12,5.14,0,50,17,14.1,19,,,,,
2016-11-11,9.4,0,53,23,23,29.1,,,,,
2016-11-10,12.53,0,63,28,23.9,31.1,,,,,
2016-11-09,9.84,0,53,31,18.1,27.1,,,,,
2016-11-08,8.5,0,60,32,21,28,,,,,
2016-11-07,0.89,0,65,35,29.1,32,,,,,
2016-11-06,1.34,0,67,30,8.9,15,,,,,
2016-11-05,5.82,0,66,29,16.1,19.9,,,,,
2016-11-04,5.37,0,56,32,13,15,,,,,
2016-11-03,7.16,0.09,60,45,17,23,,,,,
2016-11-02,1.79,0.06,70,50,10.1,12.1,,,,,
2016-11-01,6.26,0,77,45,18.1,23.9,,,,,
2016-10-31,5.82,0,53,29,17,21.9,,,,,
2016-10-30,8.5,0.6,62,45,16.1,21,,,,,
2016-10-29,9.4,0,70,49,21,31.1,,,,,
2016-10-28,5.82,0,55,28,17,31.1,,,,,
2016-10-27,8.5,0.07,47,39,19.9,25.1,,,,,
2016-10-26,7.83,0.32,43,26,16.1,25.1,,,,,
2016-10-25,4.03,0,53,26,12.1,14.1,,,,,
2016-10-24,8.5,0,56,34,19.9,25.9,,,,,
2016-10-23,6.49,0,66,36,18.1,23.9,,,,,
2016-10-22,8.95,0,54,35,21,29.1,,,,,
2016-10-21,11.18,0.01,54,35,21.9,33.1,,,,,
2016-10-20,6.71,1.04,57,49,17,23.9,,,,,
2016-10-19,1.79,0.11,72,40,10.1,14.1,,,,,
2016-10-18,11.18,0,76,48,25.1,33.1,,,,,
2016-10-17,10.29,0,80,61,21.9,34,,,,,
2016-10-16,,,64,63,8.9,13,,,,,
2016-10-14,4.25,0,61,29,13,15,,,,,
2016-10-13,5.82,0,58,33,19.9,25.1,,,,,
2016-10-12,9.62,0.25,77,39,28,40.9,,,,,
2016-10-11,3.13,0,68,38,13,28,,,,,
2016-10-10,2.24,0,62,30,10.1,21,,,,,
2016-10-09,5.82,0,61,31,14.1,25.9,,,,,
2016-10-08,9.62,0,61,40,25.1,34,,,,,
2016-10-07,6.93,0.06,81,52,18.1,23,,,,,
2016-10-06,4.03,0,81,50,14.1,30,,,,,
2016-10-05,5.14,0,79,52,17,25.9,,,,,
2016-10-04,5.37,0,73,44,16.1,19.9,,,,,
2016-10-03,2.01,0,63,45,8.1,10.1,,,,,
2016-10-02,3.58,0,67,45,12.1,15,,,,,
2016-10-01,4.92,0.52,67,50,14.1,18.1,,,,,
2016-09-30,9.17,0.21,62,57,16.1,21.9,,,,,
2016-09-29,9.62,1.68,62,57,16.1,21.9,,,,,
2016-09-28,6.49,0.22,60,46,14.1,19.9,,,,,
2016-09-27,8.95,,69,44,25.9,34,,,,,
2016-09-26,9.17,0,69,42,25.1,30,,,,,
2016-09-25,5.37,0,72,44,13,19,,,,,
2016-09-24,5.82,0,71,52,14.1,18.1,,,,,
2016-09-23,5.82,0,81,58,15,19,,,,,
2016-09-22,2.24,0,86,56,8.9,19,,,,,
2016-09-21,2.01,0,82,48,12.1,16.1,,,,,
2016-09-20,2.91,0,82,54,12.1,15,,,,,
2016-09-19,2.46,0,83,48,12.1,23,,,,,
2016-09-18,3.13,0,80,56,13,17,,,,,
2016-09-17,5.82,0.09,75,61,14.1,25.9,,,,,
2016-09-16,4.92,0,79,44,13,17,,,,,
2016-09-15,4.47,0,73,48,10.1,31.1,,,,,
2016-09-14,7.61,0.01,75,58,14.1,18.1,,,,,
2016-09-13,5.59,0,81,46,16.1,21.9,,,,,
2016-09-12,3.36,0,75,44,12.1,14.1,,,,,
2016-09-11,3.58,0,73,48,12.1,14.1,,,,,
2016-09-10,10.29,0.89,76,58,23.9,30,,,,,
