"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WT22"
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-01","2.46","0.00","0.0","0.0","51","29","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-02","2.68","0.33","0.0","0.0","49","37","13.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-03","7.38","0.00","0.0","0.0","43","22","21.9","32.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-04","2.24","0.00","0.0","0.0","38","19","8.1","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-05","4.92","0.00","0.0","0.0","62","37","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-06","13.65","0.13","0.0","0.0","61","16","30.0","38.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-07","7.61","0.00","0.0","0.0","25","9","16.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-08","2.91","0.00","0.0","0.0","43","15","10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-09","2.46","0.00","0.0","0.0","54","25","8.9","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-10","3.58","0.57","0.0","0.0","45","39","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-11","10.29","0.28","0.0","0.0","69","45","59.9","86.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-12","5.82","0.00","0.0","0.0","58","39","16.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-13","7.16","0.00","0.0","0.0","62","33","21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-14","2.91","0.30","0.0","0.0","54","38","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-15","4.47","0.00","0.0","0.0","59","33","17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-16","3.80","0.07","0.0","0.0","44","32","12.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-17","9.17","0.00","0.0","0.0","56","29","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-18","6.71","0.00","0.0","0.0","47","27","17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-19","8.50","0.00","0.0","0.0","54","30","17.0","25.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-20","8.05","0.00","0.0","0.0","64","30","18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-21","4.92","0.10","0.5","0.0","51","26","17.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-22","4.47","0.00","0.0","0.0","30","18","13.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-23","4.70","0.00","0.0","0.0","38","16","15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-24","6.26","0.00","0.0","0.0","27","11","14.1","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-25","15.21","0.00","0.0","0.0","40","18","25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-26","8.50","0.00","0.0","0.0","52","22","19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-27","9.62","0.00","0.0","0.0","65","33","18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-28","8.28","0.18","1.2","0.0","33","18","15.0","23.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-29","4.03","0.00","0.2","1.2","27","14","10.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-30","1.79","0.00","0.0","1.2","38","7","12.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-01-31","2.01","0.00","0.0","0.0","53","15","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-01","2.91","0.00","0.0","0.0","59","24","12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-02","8.05","0.00","0.0","0.0","64","41","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-03","9.62","0.18","0.0","0.0","64","40","21.0","30.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-04","7.61","0.48","0.0","0.0","40","38","16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-05","4.70","0.06","0.0","0.0","53","38","12.1","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-06","3.58","0.00","0.0","0.0","42","31","10.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-07","2.91","0.00","0.0","0.0","52","35","10.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-08","2.46","0.00","0.0","0.0","50","34","8.9","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-09","3.13","0.00","0.0","0.0","55","29","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-10","2.91","0.08","0.0","0.0","43","35","13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-11","7.16","0.00","0.0","0.0","35","25","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-12","10.96","0.64","3.3","0.0","30","23","17.0","29.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-13","6.71","0.39","0.4","1.2","36","30","16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-14","8.95","0.00","0.0","1.2","56","27","16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-15","6.49","0.27","0.0","0.0","45","32","21.9","36.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-16","4.47","0.00","0.0","0.0","53","29","16.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-17","6.26","0.00","0.0","0.0","45","28","15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-18","4.03","0.00","0.0","0.0","65","35","14.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-19","8.28","0.50","0.0","0.0","72","49","21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-20","9.17","0.00","0.0","0.0","72","52","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-21","11.41","0.40","0.0","0.0","73","41","32.0","40.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-22","2.01","0.00","0.0","0.0","64","36","8.1","10.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-23","6.49","0.00","0.0","0.0","67","34","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-24","5.14","0.00","0.0","0.0","60","38","15.0","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-25","3.13","0.00","0.0","0.0","53","29","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-26","3.58","0.00","0.0","0.0","49","32","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-27","5.82","0.00","0.0","0.0","55","24","21.9","25.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-02-28","8.95","0.00","0.0","0.0","45","26","17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-01","3.36","0.00","0.0","0.0","55","28","12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-02","8.28","0.00","0.0","0.0","71","34","21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-03","10.96","0.36","0.2","0.0","61","20","25.1","36.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-04","7.38","0.00","0.0","0.0","38","16","17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-05","4.03","0.00","0.0","0.0","44","30","10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-06","13.42","0.55","0.0","0.0","42","30","21.0","30.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-07","10.29","1.72","0.0","0.0","36","33","21.9","32.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-08","4.25","0.00","0.0","0.0","68","27","17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-09","3.36","0.00","0.0","0.0","66","39","13.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-10","5.37","0.00","0.0","0.0","74","34","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-11","5.14","0.00","0.0","0.0","79","44","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-12","12.97","0.35","0.0","0.0","70","42","29.1","33.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-13","7.61","0.00","0.0","0.0","45","29","21.0","35.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-14","9.17","0.00","0.0","0.0","60","24","23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-15","8.50","0.00","0.0","0.0","72","46","23.0","32.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-16","8.95","0.29","0.0","0.0","56","36","18.1","25.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-17","10.29","0.46","0.0","0.0","36","31","19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-18","8.05","0.09","0.0","0.0","37","30","15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-19","5.37","0.04","0.0","0.0","47","35","14.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-20","5.37","0.00","0.0","0.0","66","39","17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-21","5.37","0.00","0.0","0.0","69","32","17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-22","8.05","0.00","0.0","0.0","76","46","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-23","4.92","0.14","0.0","0.0","57","36","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-24","4.70","0.00","0.0","0.0","50","30","12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-25","5.82","0.03","0.0","0.0","45","33","13.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-26","6.93","0.00","0.0","0.0","47","29","17.0","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-27","6.93","0.00","0.0","0.0","59","24","17.0","29.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-28","6.71","0.31","0.0","0.0","69","44","21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-29","5.59","0.49","0.0","0.0","66","56","25.1","36.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-30","10.51","0.23","0.0","0.0","62","42","25.1","36.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-03-31","4.03","0.00","0.0","0.0","72","36","13.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-01","2.68","0.00","0.0","0.0","80","39","16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-02","6.26","0.00","0.0","0.0","86","52","18.1","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-03","4.92","0.00","0.0","0.0","78","50","12.1","15.0",,,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-04","11.63","0.00","0.0","0.0","82","57","32.0","36.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-05","6.04","0.00","0.0","0.0","71","53","15.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-06","9.62","0.00","0.0","0.0","60","44","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-07","6.93","1.42","0.0","0.0","64","43","18.1","28.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-08","6.71","0.01","0.0","0.0","67","55","21.9","28.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-09","3.36","0.07","0.0","0.0","68","45","13.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-10","6.49","0.00","0.0","0.0","74","40","21.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-11","13.42","0.00","0.0","0.0","78","52","29.1","35.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-12","7.16","0.00","0.0","0.0","81","54","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-13","11.18","0.00","0.0","0.0","81","59","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-14","10.74","0.03","0.0","0.0","76","63","21.9","30.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-15","10.51","1.32","0.0","0.0","71","39","25.1","36.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-16","7.61","0.00","0.0","0.0","54","33","17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-17","7.83","0.00","0.0","0.0","64","31","18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-18","6.26","0.18","0.0","0.0","63","38","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-19","8.95","0.56","0.0","0.0","53","46","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-20","12.30","0.00","0.0","0.0","68","49","23.9","35.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-21","3.58","0.00","0.0","0.0","74","42","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-22","5.82","0.00","0.0","0.0","83","47","17.0","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-23","6.04","0.00","0.0","0.0","71","50","16.1","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-24","3.80","0.00","0.0","0.0","71","40","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-25","6.71","0.47","0.0","0.0","80","49","23.9","36.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-26","6.71","0.00","0.0","0.0","79","49","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-27","5.14","0.00","0.0","0.0","84","51","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-28","6.93","0.00","0.0","0.0","67","54","15.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-29","6.93","0.05","0.0","0.0","65","52","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-04-30","10.96","1.12","0.0","0.0","77","65","23.9","38.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-01","13.65","0.00","0.0","0.0","79","62","28.0","36.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-02","4.70","0.00","0.0","0.0","69","51","14.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-03","5.82","0.00","0.0","0.0","76","53","17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-04","5.59","0.00","0.0","0.0","83","49","19.9","29.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-05","5.82","0.00","0.0","0.0","73","55","17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-06","3.80","0.00","0.0","0.0","84","56","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-07","3.58","0.00","0.0","0.0","78","59","12.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-08","6.26","0.00","0.0","0.0","89","55","21.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-09","8.72","0.07","0.0","0.0","89","63","21.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-10","8.95","0.00","0.0","0.0","86","64","23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-11","2.24","0.00","0.0","0.0","86","60","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-12","2.68","0.00","0.0","0.0","90","58","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-13","5.82","0.00","0.0","0.0","92","67","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-14","8.05","0.00","0.0","0.0","89","68","15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-15","8.95","3.38","0.0","0.0","79","67","15.0","31.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-16","7.16","0.18","0.0","0.0","73","55","16.1","25.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-17","5.37","0.00","0.0","0.0","71","47","16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-18","3.80","0.00","0.0","0.0","68","46","13.0","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-19","2.01","0.00","0.0","0.0","73","45","12.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-20","8.05","0.00","0.0","0.0","79","50","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-21","7.83","0.00","0.0","0.0","87","60","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-22","4.70","0.00","0.0","0.0","88","64","14.1","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-23","3.58","0.00","0.0","0.0","82","63","13.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-24","3.36","0.00","0.0","0.0","79","53","10.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-25","2.46","0.00","0.0","0.0","82","54","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-26","8.72","0.09","0.0","0.0","87","61","17.0","25.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-27","5.82","0.22","0.0","0.0","90","66","25.1","40.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-28","3.80","0.00","0.0","0.0","90","64","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-29","5.82","0.08","0.0","0.0","76","65","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-30","4.70","0.00","0.0","0.0","74","63","13.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-05-31","5.14","0.00","0.0","0.0","82","63","15.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-01","5.59","0.00","0.0","0.0","78","53","14.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-02","2.24","0.00","0.0","0.0","83","52","10.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-03","4.03","0.05","0.0","0.0","89","57","14.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-04","4.70","0.02","0.0","0.0","92","65","21.9","40.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-05","7.61","0.00","0.0","0.0","91","72","18.1","25.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-06","5.82","0.00","0.0","0.0","83","68","12.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-07","2.91","0.00","0.0","0.0","85","62","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-08","8.50","0.00","0.0","0.0","87","65","16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-09","3.80","0.29","0.0","0.0","90","69","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-10","3.36","0.00","0.0","0.0","94","68","13.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-11","4.70","0.58","0.0","0.0","94","68","32.0","44.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-12","3.58","0.08","0.0","0.0","85","69","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-13","4.25","0.42","0.0","0.0","88","67","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-14","2.91","0.00","0.0","0.0","86","60","13.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-15","2.91","0.00","0.0","0.0","87","58","8.9","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-16","4.25","0.08","0.0","0.0","95","69","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-17","7.16","0.00","0.0","0.0","96","70","18.1","23.0",,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-18","7.38","0.00","0.0","0.0","97","70","18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-19","6.04","0.27","0.0","0.0","97","70","31.1","47.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-20","2.68","0.64","0.0","0.0","91","68","17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-21","3.58","0.00","0.0","0.0","91","68","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-22","5.82","0.00","0.0","0.0","84","68","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-23","5.14","0.00","0.0","0.0","85","65","10.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-24","5.82","0.00","0.0","0.0","86","65","13.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-25","6.71","0.00","0.0","0.0","93","73","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-26","4.03","0.00","0.0","0.0","93","69","12.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-27","4.92","0.88","0.0","0.0","85","70","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-28","8.50","0.00","0.0","0.0","85","69","17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-29","3.80","0.00","0.0","0.0","85","60","8.9","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2014-06-30","5.82","0.00","0.0","0.0","90","66","12.1","17.0",,,,,,,,,,,,,,,,,
